-23.01865517,-48.3990862,-21.40706322
-3.968655172,-48.3590862,-21.31706322
-24.42865517,-48.2790862,-21.30706322
-5.208655172,-48.2490862,-21.55706322
-25.80865517,-48.1490862,-21.12706322
-6.608655172,-48.1190862,-21.18706322
-26.91865517,-48.0790862,-22.24706322
-7.958655172,-47.9990862,-21.67706322
-28.48865517,-47.9090862,-21.05706322
-9.358655172,-47.8790862,-21.45706322
-29.79865517,-47.8290862,-21.27706322
-10.63865517,-47.7590862,-21.40706322
-31.07865517,-47.7090862,-21.53706322
-11.87865517,-47.6390862,-21.76706322
-32.41865517,-47.5890862,-21.66706322
-13.35865517,-47.5190862,-21.38706322
-33.85865517,-47.4590862,-21.20706322
-14.86865517,-47.3590862,-20.99706322
-35.22865517,-47.3390862,-20.88706322
-41.49865517,-47.3090862,-21.11706322
-16.10865517,-47.2690862,-21.40706322
-36.46865517,-47.2190862,-21.57706322
-40.30865517,-47.1590862,-21.52706322
-17.44865517,-47.1490862,-21.34706322
-37.78865517,-47.1390862,-21.74706322
-39.02865517,-47.0190862,-21.19706322
-39.19865517,-47.0090862,-21.12706322
-18.85865517,-46.9990862,-21.06706322
-40.47865517,-46.8890862,-21.48706322
-20.19865517,-46.8790862,-21.19706322
-37.80865517,-46.8690862,-21.31706322
-41.81865517,-46.7690862,-21.46706322
-21.53865517,-46.7490862,-21.16706322
-36.51865517,-46.7290862,-20.99706322
-22.84865517,-46.6690862,-21.43706322
-35.26865517,-46.5490862,-21.13706322
-24.15865517,-46.5490862,-21.44706322
-25.53865517,-46.4290862,-21.25706322
-34.07865517,-46.3990862,-21.41706322
-26.84865517,-46.3090862,-21.29706322
-32.81865517,-46.2590862,-21.38706322
-28.12865517,-46.1890862,-21.55706322
-31.55865517,-46.1090862,-21.43706322
-29.49865517,-46.0690862,-21.52706322
-30.86865517,-45.9390862,-21.95706322
-30.33865517,-45.9290862,-21.53706322
-32.27865517,-45.7890862,-21.41706322
-29.07865517,-45.7890862,-21.57706322
-33.51865517,-45.6990862,-21.78706322
-27.72865517,-45.6790862,-20.70706322
-34.92865517,-45.5790862,-21.54706322
-26.53865517,-45.4990862,-21.15706322
-36.29865517,-45.4590862,-21.51706322
-25.31865517,-45.3490862,-21.15706322
-37.74865517,-45.2990862,-20.42706322
-24.03865517,-45.2090862,-20.82706322
-38.95865517,-45.1790862,-21.32706322
-40.16865517,-45.0990862,-22.28706322
-22.84865517,-45.0590862,-21.57706322
-41.57865517,-44.9790862,-21.75706322
-21.52865517,-44.9190862,-20.65706322
-42.94865517,-44.8590862,-21.40706322
-20.29865517,-44.7690862,-20.99706322
-19.07865517,-44.5890862,-21.16706322
-17.91865517,-44.4390862,-21.54706322
-16.56865517,-44.2990862,-21.10706322
20.98134483,-44.2690862,-21.36706322
-15.37865517,-44.1490862,-21.41706322
19.67134483,-44.1490862,-21.47706322
-43.39865517,-44.0790862,-21.14706322
18.20134483,-44.0190862,-21.24706322
-14.12865517,-43.9990862,-21.13706322
16.89134483,-43.9390862,-21.39706322
-42.17865517,-43.8990862,-21.51706322
-12.93865517,-43.8590862,-21.37706322
15.65134483,-43.8190862,-21.53706322
-40.95865517,-43.7490862,-21.81706322
-11.68865517,-43.7090862,-21.38706322
14.30134483,-43.6990862,-21.25706322
-39.66865517,-43.5790862,-21.50706322
-10.39865517,-43.5690862,-21.10706322
12.82134483,-43.5690862,-20.88706322
11.61134483,-43.4590862,-21.59706322
-38.41865517,-43.4290862,-21.64706322
-9.248655172,-43.4190862,-21.36706322
10.24134483,-43.3290862,-21.36706322
-37.06865517,-43.2590862,-21.30706322
-7.908655172,-43.2390862,-21.31706322
8.771344828,-43.2090862,-21.21706322
-35.80865517,-43.1090862,-21.69706322
-6.658655172,-43.0990862,-21.22706322
25.67134483,-43.0890862,-21.45706322
7.361344828,-43.0790862,-21.14706322
24.35134483,-43.0090862,-21.73706322
6.051344828,-42.9990862,-21.19706322
-34.58865517,-42.9690862,-21.41706322
-5.378655172,-42.9490862,-21.14706322
4.641344828,-42.8690862,-21.09706322
23.01134483,-42.8390862,-21.55706322
-33.42865517,-42.8190862,-21.41706322
-4.088655172,-42.8090862,-21.06706322
3.301344828,-42.7490862,-21.10706322
21.63134483,-42.7190862,-21.34706322
-32.16865517,-42.6390862,-21.53706322
-2.898655172,-42.6290862,-21.58706322
1.931344828,-42.6290862,-21.31706322
20.29134483,-42.5990862,-21.16706322
0.581344828,-42.5090862,-21.29706322
-31.01865517,-42.4890862,-21.36706322
-1.678655172,-42.4790862,-21.33706322
18.92134483,-42.4790862,-21.17706322
-0.798655172,-42.3890862,-21.10706322
17.64134483,-42.3590862,-21.32706322
-29.72865517,-42.3390862,-21.43706322
-0.418655172,-42.3390862,-21.23706322
-1.978655172,-42.3090862,-21.28706322
16.27134483,-42.2390862,-21.52706322
-28.50865517,-42.1990862,-21.29706322
0.831344828,-42.1890862,-21.20706322
-3.348655172,-42.1790862,-21.16706322
14.99134483,-42.1490862,-21.74706322
-4.718655172,-42.0590862,-21.14706322
2.121344828,-42.0490862,-20.98706322
-27.25865517,-42.0190862,-21.63706322
13.54134483,-41.9890862,-21.23706322
-6.058655172,-41.9390862,-21.11706322
-25.89865517,-41.8790862,-21.01706322
3.341344828,-41.8690862,-21.47706322
12.17134483,-41.8690862,-21.22706322
10.93134483,-41.7890862,-21.58706322
4.571344828,-41.7490862,-21.10706322
-24.77865517,-41.6990862,-21.66706322
9.551344828,-41.6290862,-21.34706322
5.821344828,-41.6090862,-20.95706322
-23.42865517,-41.5490862,-21.23706322
-9.098655172,-41.5190862,4.862936782
8.181344828,-41.5090862,-21.14706322
7.041344828,-41.4190862,-21.33706322
-22.10865517,-41.4090862,-20.76706322
-10.37865517,-41.3990862,4.512936782
6.811344828,-41.3890862,-21.37706322
-11.41865517,-41.3290862,2.662936782
-14.40865517,-41.2990862,1.142936782
5.461344828,-41.2690862,-20.99706322
8.301344828,-41.2690862,-21.18706322
-20.87865517,-41.2290862,-20.93706322
-12.70865517,-41.2090862,2.372936782
4.161344828,-41.1490862,-21.37706322
-13.91865517,-41.1290862,1.522936782
-12.95865517,-41.1290862,2.192936782
9.551344828,-41.1290862,-21.24706322
-15.58865517,-41.1190862,-19.98706322
-15.19865517,-41.1090862,-14.44706322
-14.34865517,-41.1090862,-3.577063218
-19.68865517,-41.0790862,-20.90706322
2.721344828,-41.0190862,-21.12706322
-16.66865517,-41.0090862,-21.65706322
10.70134483,-40.9790862,-21.25706322
-18.46865517,-40.9390862,-20.61706322
1.431344828,-40.8990862,-21.11706322
-18.07865517,-40.8890862,-20.75706322
11.96134483,-40.8290862,-21.28706322
-19.31865517,-40.7990862,-21.48706322
-17.27865517,-40.7890862,-20.74706322
0.061344828,-40.7790862,-21.12706322
13.15134483,-40.6790862,-21.55706322
-1.318655172,-40.6590862,-21.15706322
-20.82865517,-40.6390862,-20.55706322
-11.61865517,-40.5890862,-7.327063218
-22.19865517,-40.5490862,-20.78706322
-2.658655172,-40.5390862,-21.05706322
14.43134483,-40.5390862,-21.27706322
-23.38865517,-40.4390862,-21.75706322
-10.59865517,-40.4090862,-9.417063218
15.70134483,-40.3990862,-21.14706322
-24.82865517,-40.3190862,-21.36706322
16.95134483,-40.2190862,-21.31706322
-26.06865517,-40.1990862,-21.76706322
-27.37865517,-40.1090862,-21.95706322
-6.088655172,-40.0690862,6.922936782
18.17134483,-40.0690862,-21.63706322
-28.81865517,-39.9890862,-21.45706322
-7.258655172,-39.9490862,6.312936782
19.43134483,-39.9190862,-21.37706322
-30.15865517,-39.8690862,-21.41706322
-9.248655172,-39.8690862,-18.44706322
-8.468655172,-39.8690862,5.542936782
20.61134483,-39.7790862,-21.37706322
-9.748655172,-39.7490862,5.012936782
-31.56865517,-39.7390862,-21.27706322
-8.128655172,-39.6890862,-19.20706322
-10.98865517,-39.6390862,4.402936782
21.83134483,-39.6290862,-21.42706322
-32.87865517,-39.6190862,-21.40706322
-12.06865517,-39.5590862,3.152936782
-7.008655172,-39.5390862,-19.95706322
-34.27865517,-39.4990862,-21.44706322
23.12134483,-39.4890862,-21.44706322
-13.32865517,-39.4390862,2.332936782
-14.53865517,-39.4290862,-14.35706322
-15.09865517,-39.3990862,-19.06706322
-14.59865517,-39.3890862,-5.957063218
-35.63865517,-39.3790862,-21.36706322
-5.948655172,-39.3490862,-21.08706322
24.34134483,-39.3390862,-21.30706322
-14.53865517,-39.3290862,1.622936782
-16.27865517,-39.3190862,-20.07706322
-36.93865517,-39.2590862,-21.25706322
-17.44865517,-39.2090862,-20.80706322
-4.728655172,-39.1990862,-21.07706322
25.56134483,-39.1890862,-21.42706322
-38.28865517,-39.1390862,-21.36706322
-18.78865517,-39.0890862,-21.21706322
-39.55865517,-39.0490862,-21.89706322
-3.468655172,-39.0290862,-21.00706322
26.82134483,-39.0090862,-21.56706322
-20.09865517,-38.9690862,-21.24706322
-40.93865517,-38.9290862,-21.69706322
-1.888655172,-38.9290862,-18.35706322
28.05134483,-38.8990862,-21.46706322
-21.47865517,-38.8390862,-20.94706322
-42.30865517,-38.8090862,-21.62706322
-0.798655172,-38.7690862,-19.31706322
-22.78865517,-38.7290862,-21.25706322
29.30134483,-38.7190862,-21.60706322
-43.67865517,-38.6890862,-21.51706322
-24.09865517,-38.6090862,-21.37706322
0.391344828,-38.5890862,-19.80706322
30.52134483,-38.5790862,-21.57706322
-25.47865517,-38.4790862,-20.88706322
31.78134483,-38.4290862,-21.59706322
1.411344828,-38.4090862,-21.30706322
-26.71865517,-38.3990862,-21.38706322
32.96134483,-38.2790862,-21.45706322
2.711344828,-38.2590862,-20.89706322
-28.12865517,-38.2390862,-21.20706322
42.69134483,-38.2390862,-21.56706322
-29.36865517,-38.1590862,-21.77706322
34.22134483,-38.1390862,-21.76706322
41.25134483,-38.1190862,-21.36706322
3.931344828,-38.0790862,-21.04706322
-30.73865517,-38.0390862,-21.34706322
39.97134483,-38.0290862,-21.81706322
35.47134483,-37.9890862,-21.73706322
5.181344828,-37.9390862,-20.99706322
-32.11865517,-37.9090862,-21.44706322
38.62134483,-37.9090862,-21.75706322
36.73134483,-37.8490862,-21.43706322
37.24134483,-37.7890862,-21.71706322
-33.55865517,-37.7590862,-20.86706322
6.271344828,-37.7390862,-21.91706322
-34.80865517,-37.6690862,-21.25706322
35.90134483,-37.6690862,-21.60706322
38.01134483,-37.6690862,-21.40706322
-36.11865517,-37.5490862,-21.41706322
34.60134483,-37.5490862,-21.81706322
7.171344828,-37.5190862,-24.81706322
39.20134483,-37.5190862,-21.59706322
33.09134483,-37.4190862,-21.30706322
-37.58865517,-37.3890862,-20.91706322
8.461344828,-37.3690862,-24.43706322
40.43134483,-37.3690862,-21.68706322
-38.76865517,-37.3090862,-21.77706322
31.75134483,-37.2990862,-21.56706322
9.741344828,-37.2290862,-24.09706322
41.65134483,-37.2290862,-21.39706322
-40.10865517,-37.1890862,-21.74706322
30.41134483,-37.1690862,-21.57706322
11.32134483,-37.1290862,-21.16706322
29.13134483,-37.0890862,-21.55706322
42.94134483,-37.0790862,-21.37706322
-41.47865517,-37.0690862,-21.67706322
46.84134483,-36.9990862,-21.64706322
12.54134483,-36.9790862,-20.93706322
27.72134483,-36.9590862,-21.55706322
-42.88865517,-36.9490862,-21.32706322
44.16134483,-36.9390862,-21.62706322
45.50134483,-36.8790862,-21.79706322
13.80134483,-36.8390862,-20.88706322
26.37134483,-36.8390862,-21.45706322
-44.16865517,-36.8290862,-21.70706322
45.38134483,-36.7890862,-21.71706322
44.06134483,-36.7590862,-21.58706322
25.03134483,-36.7190862,-21.16706322
15.06134483,-36.6890862,-21.01706322
42.78134483,-36.6390862,-21.63706322
46.64134483,-36.6090862,-21.80706322
23.72134483,-36.5990862,-21.53706322
16.25134483,-36.5390862,-20.94706322
41.41134483,-36.5190862,-21.60706322
22.32134483,-36.4790862,-21.50706322
47.86134483,-36.4690862,-21.63706322
40.10134483,-36.3990862,-21.68706322
21.04134483,-36.3890862,-21.57706322
17.47134483,-36.3590862,-21.15706322
49.11134483,-36.3190862,-21.67706322
38.75134483,-36.2790862,-21.65706322
-45.21865517,-36.2590862,-21.49706322
19.57134483,-36.2290862,-20.90706322
18.72134483,-36.2190862,-20.94706322
50.40134483,-36.1790862,-21.49706322
37.41134483,-36.1590862,-21.75706322
18.26134483,-36.1490862,-20.90706322
-44.02865517,-36.1090862,-21.54706322
19.95134483,-36.0390862,-21.38706322
36.04134483,-36.0290862,-21.55706322
51.56134483,-36.0290862,-21.83706322
-42.70865517,-35.9690862,-21.32706322
34.66134483,-35.9090862,-21.39706322
21.20134483,-35.8890862,-21.10706322
52.78134483,-35.8790862,-21.94706322
33.39134483,-35.7890862,-21.76706322
-41.61865517,-35.7790862,-21.92706322
22.39134483,-35.7490862,-21.23706322
31.95134483,-35.6590862,-21.39706322
-40.22865517,-35.6390862,-21.31706322
23.61134483,-35.5690862,-21.47706322
30.64134483,-35.5390862,-21.44706322
-39.04865517,-35.4890862,-21.59706322
24.90134483,-35.4190862,-21.22706322
29.30134483,-35.4190862,-21.57706322
-37.80865517,-35.3490862,-21.46706322
11.96134483,-35.2990862,22.55293678
27.99134483,-35.2990862,-21.81706322
26.13134483,-35.2790862,-21.27706322
10.87134483,-35.2190862,21.28293678
-36.55865517,-35.1990862,-21.71706322
26.64134483,-35.1790862,-21.65706322
9.791344828,-35.1390862,19.59293678
27.35134483,-35.1290862,-21.26706322
8.811344828,-35.0690862,17.59293678
-35.27865517,-35.0590862,-21.48706322
25.17134483,-35.0490862,-21.09706322
7.531344828,-34.9490862,17.09293678
28.54134483,-34.9490862,-21.78706322
-34.08865517,-34.9090862,-21.51706322
6.521344828,-34.8690862,15.38293678
29.79134483,-34.7990862,-21.58706322
5.301344828,-34.7890862,15.00293678
-32.92865517,-34.7590862,-21.85706322
4.091344828,-34.6790862,14.27293678
31.08134483,-34.6290862,-21.52706322
-31.57865517,-34.6190862,-21.34706322
3.051344828,-34.5990862,12.92293678
1.741344828,-34.4790862,13.06293678
32.30134483,-34.4790862,-21.47706322
-30.18865517,-34.4490862,-20.99706322
0.531344828,-34.3990862,12.18293678
33.49134483,-34.3290862,-21.56706322
-29.03865517,-34.2990862,-21.48706322
-0.758655172,-34.2790862,11.53293678
-1.968655172,-34.1990862,10.65293678
-27.71865517,-34.1490862,-21.13706322
34.71134483,-34.1490862,-21.69706322
-3.148655172,-34.0790862,9.752936782
-26.51865517,-34.0090862,-21.24706322
35.96134483,-34.0090862,-21.49706322
-4.388655172,-33.9990862,8.872936782
16.54134483,-33.9690862,27.69293678
15.36134483,-33.8890862,27.07293678
-5.628655172,-33.8790862,8.402936782
37.18134483,-33.8590862,-21.68706322
-25.26865517,-33.8290862,-21.32706322
14.32134483,-33.7790862,25.37293678
-6.938655172,-33.7590862,8.102936782
-24.00865517,-33.7190862,-21.03706322
13.34134483,-33.7090862,23.79293678
-7.958655172,-33.6890862,6.212936782
38.45134483,-33.6790862,-21.52706322
-16.12865517,-33.6490862,2.032936782
12.16134483,-33.6290862,22.42293678
-9.138655172,-33.6090862,5.362936782
-22.78865517,-33.5690862,-20.90706322
39.64134483,-33.5290862,-21.53706322
11.04134483,-33.5190862,21.43293678
-14.87865517,-33.4990862,2.122936782
-10.47865517,-33.4890862,5.522936782
-19.43865517,-33.4390862,-13.47706322
9.961344828,-33.4390862,20.06293678
-21.60865517,-33.4190862,-20.83706322
-13.52865517,-33.3890862,3.412936782
40.86134483,-33.3890862,-21.49706322
-11.69865517,-33.3690862,4.622936782
8.811344828,-33.3590862,18.91293678
-12.77865517,-33.2890862,3.222936782
-20.41865517,-33.2690862,-20.97706322
-12.12865517,-33.2490862,4.262936782
7.701344828,-33.2490862,17.65293678
42.11134483,-33.2390862,-21.31706322
-14.01865517,-33.2090862,2.482936782
6.681344828,-33.1690862,16.25293678
-10.64865517,-33.1490862,5.792936782
-15.35865517,-33.0890862,2.042936782
-16.37865517,-33.0790862,-8.047063218
5.471344828,-33.0590862,15.46293678
43.37134483,-33.0590862,-21.57706322
-9.398655172,-32.9990862,5.902936782
-16.66865517,-32.9690862,1.832936782
-17.78865517,-32.9590862,-7.907063218
4.231344828,-32.9390862,14.84293678
44.59134483,-32.9190862,-21.49706322
-8.048655172,-32.8590862,7.092936782
3.021344828,-32.8590862,14.05293678
-19.15865517,-32.8290862,-7.567063218
-20.10865517,-32.7890862,-18.36706322
-19.90865517,-32.7690862,-11.37706322
45.81134483,-32.7690862,-21.77706322
-45.69865517,-32.7590862,-21.76706322
-6.758655172,-32.7490862,7.572936782
1.841344828,-32.7490862,13.58293678
-21.13865517,-32.7190862,-20.48706322
-22.44865517,-32.6290862,-20.69706322
0.671344828,-32.6290862,12.66293678
-44.43865517,-32.6090862,-21.23706322
-5.468655172,-32.6090862,8.212936782
47.06134483,-32.5890862,-21.76706322
-0.518655172,-32.5490862,11.69293678
-23.84865517,-32.5090862,-20.56706322
-43.21865517,-32.4690862,-21.52706322
-4.018655172,-32.4690862,9.582936782
48.28134483,-32.4390862,-21.72706322
-1.828655172,-32.4290862,11.33293678
-25.15865517,-32.3890862,-20.46706322
-2.668655172,-32.3590862,10.47293678
-2.908655172,-32.3490862,10.22293678
49.54134483,-32.2990862,-21.36706322
-41.96865517,-32.2890862,-21.48706322
-26.36865517,-32.2690862,-21.44706322
65.48134483,-32.2490862,-22.32706322
-4.148655172,-32.2390862,9.612936782
-1.388655172,-32.2190862,10.80293678
64.22134483,-32.1690862,-22.33706322
-27.77865517,-32.1490862,-21.01706322
-40.73865517,-32.1390862,-21.33706322
-5.398655172,-32.1190862,9.172936782
50.74134483,-32.1190862,-21.81706322
0.111344828,-32.0790862,12.13293678
-29.08865517,-32.0590862,-21.29706322
62.91134483,-32.0490862,-22.17706322
-6.638655172,-31.9990862,8.302936782
1.491344828,-31.9690862,13.42293678
51.99134483,-31.9690862,-21.65706322
-39.50865517,-31.9590862,-21.72706322
-30.42865517,-31.9390862,-21.51706322
61.57134483,-31.9290862,-22.15706322
-7.748655172,-31.9190862,7.322936782
2.741344828,-31.8290862,13.43293678
53.21134483,-31.8290862,-21.78706322
-38.22865517,-31.8190862,-21.19706322
-31.82865517,-31.8190862,-21.09706322
-8.928655172,-31.8090862,6.262936782
60.20134483,-31.8090862,-22.29706322
-10.13865517,-31.7290862,5.572936782
-33.18865517,-31.6990862,-20.93706322
4.131344828,-31.6890862,14.73293678
54.43134483,-31.6790862,-21.76706322
58.73134483,-31.6790862,-21.89706322
-37.03865517,-31.6690862,-21.84706322
-11.42865517,-31.6090862,5.132936782
-34.48865517,-31.5790862,-21.51706322
5.511344828,-31.5790862,15.82293678
57.48134483,-31.5590862,-22.08706322
-35.68865517,-31.4990862,-21.23706322
-12.56865517,-31.4990862,4.212936782
55.62134483,-31.4990862,-21.93706322
-35.73865517,-31.4890862,-21.77706322
6.861344828,-31.4690862,17.02293678
56.04134483,-31.4390862,-22.05706322
-13.81865517,-31.4090862,3.312936782
-37.17865517,-31.3690862,-21.21706322
-34.52865517,-31.3490862,-21.46706322
56.84134483,-31.3490862,-21.95706322
8.311344828,-31.3290862,18.75293678
54.60134483,-31.3090862,-21.87706322
-14.98865517,-31.2990862,2.752936782
-38.38865517,-31.2490862,-21.95706322
53.26134483,-31.2290862,-21.57706322
-16.13865517,-31.2190862,1.692936782
9.731344828,-31.2190862,20.07293678
58.10134483,-31.2090862,-22.06706322
-33.23865517,-31.1990862,-21.18706322
-39.78865517,-31.1290862,-21.32706322
-17.44865517,-31.1290862,-6.187063218
11.24134483,-31.1190862,22.46293678
52.01134483,-31.1090862,-21.74706322
-17.34865517,-31.0990862,1.512936782
59.32134483,-31.0290862,-22.12706322
-32.01865517,-31.0190862,-21.59706322
-41.09865517,-31.0090862,-21.49706322
12.67134483,-31.0090862,23.99293678
-18.94865517,-30.9990862,-5.207063218
50.70134483,-30.9890862,-21.68706322
14.12134483,-30.9090862,25.97293678
-42.47865517,-30.8890862,-21.49706322
-20.79865517,-30.8890862,-18.31706322
-30.73865517,-30.8790862,-20.99706322
-20.35865517,-30.8790862,-4.887063218
60.54134483,-30.8790862,-22.29706322
-20.55865517,-30.8690862,-11.67706322
49.33134483,-30.8690862,-21.58706322
-21.90865517,-30.8190862,-19.67706322
17.60134483,-30.8190862,34.13293678
-43.71865517,-30.8090862,-21.89706322
15.47134483,-30.7990862,26.77293678
66.91134483,-30.7990862,-22.69706322
47.92134483,-30.7390862,-21.31706322
-29.47865517,-30.7290862,-21.13706322
61.74134483,-30.7290862,-22.24706322
-23.18865517,-30.6990862,-20.35706322
-45.06865517,-30.6790862,-22.02706322
65.60134483,-30.6790862,-22.34706322
18.82134483,-30.6690862,34.00293678
-24.29865517,-30.6190862,-21.42706322
46.51134483,-30.6190862,-21.35706322
-28.21865517,-30.5890862,-20.95706322
-46.44865517,-30.5590862,-21.78706322
64.25134483,-30.5590862,-22.44706322
62.99134483,-30.5490862,-22.16706322
20.08134483,-30.5290862,34.41293678
45.20134483,-30.4990862,-21.16706322
-25.76865517,-30.4590862,-20.67706322
62.81134483,-30.4390862,-22.33706322
-27.02865517,-30.4090862,-21.18706322
64.25134483,-30.4090862,-22.61706322
-27.00865517,-30.3790862,-20.97706322
43.77134483,-30.3790862,-21.38706322
61.57134483,-30.3190862,-22.57706322
20.97134483,-30.2990862,31.71293678
42.36134483,-30.2890862,-21.71706322
-25.67865517,-30.2690862,-20.71706322
-28.35865517,-30.2590862,-21.20706322
65.44134483,-30.2290862,-22.61706322
60.17134483,-30.1990862,-22.29706322
-29.59865517,-30.1390862,-21.31706322
-19.88865517,-30.1390862,-5.317063218
-24.48865517,-30.1190862,-20.78706322
40.81134483,-30.1190862,-21.35706322
66.69134483,-30.0790862,-22.61706322
21.64134483,-30.0690862,27.26293678
58.76134483,-30.0690862,-22.00706322
39.60134483,-30.0390862,-21.83706322
-18.57865517,-30.0290862,-3.937063218
-30.93865517,-30.0190862,-21.48706322
-16.63865517,-30.0090862,1.682936782
57.48134483,-29.9590862,-21.99706322
-23.19865517,-29.9390862,-20.49706322
-15.24865517,-29.9090862,2.832936782
38.29134483,-29.9090862,-21.76706322
-32.38865517,-29.8890862,-20.88706322
22.73134483,-29.8790862,26.47293678
56.08134483,-29.8290862,-21.95706322
-13.82865517,-29.7690862,3.962936782
-33.82865517,-29.7390862,-20.94706322
54.67134483,-29.7090862,-21.70706322
23.72134483,-29.6890862,24.54293678
-35.00865517,-29.6490862,-21.83706322
-12.53865517,-29.6190862,4.662936782
53.32134483,-29.5890862,-21.64706322
24.95134483,-29.5490862,24.35293678
-36.34865517,-29.5290862,-21.50706322
-11.21865517,-29.4790862,5.182936782
51.98134483,-29.4690862,-21.76706322
-37.65865517,-29.4090862,-21.60706322
26.01134483,-29.3590862,23.14293678
-9.838655172,-29.3390862,6.412936782
50.57134483,-29.3390862,-21.47706322
-38.95865517,-29.2890862,-21.43706322
49.26134483,-29.2190862,-21.48706322
-8.418655172,-29.1990862,7.472936782
-40.39865517,-29.1690862,-21.16706322
26.97134483,-29.1690862,20.84293678
47.86134483,-29.0990862,-21.59706322
-7.138655172,-29.0890862,8.552936782
31.40134483,-29.0690862,16.29293678
-41.64865517,-29.0490862,-21.72706322
28.09134483,-28.9890862,20.23293678
46.45134483,-28.9790862,-21.38706322
-5.848655172,-28.9490862,9.062936782
-42.88865517,-28.9390862,-21.85706322
29.67134483,-28.8990862,18.41293678
45.04134483,-28.8490862,-21.53706322
-44.30865517,-28.8090862,-21.45706322
-4.498655172,-28.8090862,9.952936782
29.09134483,-28.7990862,18.38293678
28.06134483,-28.7690862,19.77293678
43.70134483,-28.7290862,-21.61706322
-45.54865517,-28.6890862,-21.77706322
-3.148655172,-28.6590862,10.59293678
